OBJECTID,long_,lat,thick,alt,Z_Lorenzo,bed_Z
2657,86.692473037213574,27.997146664819368,344.127221950458250,0.000000000000000,4851.6694336,4508
2658,86.692502037213572,27.997123664819370,344.127221950458250,0.000000000000000,4851.5566406,4507
2659,86.692503037213569,27.997123664819370,345.834440336578270,0.000000000000000,4851.5263672,4506
2660,86.692554037213569,27.997106664819370,347.541573196517160,0.000000000000000,4850.6796875,4503
2661,86.692554037213569,27.997106664819370,349.248621951053170,0.000000000000000,4850.6796875,4501
2662,86.692566037213581,27.997137664819370,349.248621951053170,0.000000000000000,4849.0820313,4500
2663,86.692564037213572,27.997153664819368,349.248621951053170,0.000000000000000,4848.5532227,4499
2664,86.692587037213571,27.997043664819369,350.102115100206220,0.000000000000000,4852.6479492,4503
2665,86.692593037213570,27.997023664819370,350.102115100206220,0.000000000000000,4853.3603516,4503
2666,86.692636037213575,27.997030664819370,350.102115100206220,0.000000000000000,4851.8662109,4502
2667,86.692632037213571,27.997031664819371,350.102115100206220,0.000000000000000,4851.9326172,4502
2668,86.692650037213582,27.997055664819371,350.102115100206220,0.000000000000000,4850.4184570,4500
2669,86.692650037213582,27.997055664819371,350.102115100206220,0.000000000000000,4850.4184570,4500
2670,86.692650037213582,27.997055664819371,350.102115100206220,0.000000000000000,4850.4184570,4500
2671,86.692691037213578,27.997063664819368,350.102115100206220,0.000000000000000,4849.3706055,4499
2672,86.692683037213570,27.997054664819370,350.102115100206220,0.000000000000000,4850.0131836,4500
2673,86.692722037213571,27.997057664819369,350.102115100206220,0.000000000000000,4849.8154297,4500
2674,86.692722037213571,27.997057664819369,350.102115100206220,0.000000000000000,4849.8154297,4500
2675,86.692794037213574,27.997052664819371,350.102115100206220,0.000000000000000,4848.4707031,4498
2676,86.692794037213574,27.997048664819371,350.102115100206220,0.000000000000000,4848.6816406,4499
2677,86.692794037213574,27.997053664819369,350.102115100206220,0.000000000000000,4848.4179688,4498
2678,86.692794037213574,27.997053664819369,350.102115100206220,0.000000000000000,4848.4179688,4498
2679,86.692828037213573,27.997045664819371,350.102115100206220,0.000000000000000,4847.4072266,4497
2680,86.692828037213573,27.997045664819371,350.102115100206220,0.000000000000000,4847.4072266,4497
2681,86.692883037213576,27.997048664819371,350.102115100206220,0.000000000000000,4844.8896484,4495
2682,86.692883037213576,27.997048664819371,348.395107978144840,0.000000000000000,4844.8896484,4496
2683,86.692884037213574,27.997044664819370,347.541573196517160,0.000000000000000,4844.9692383,4497
2684,86.692885037213571,27.997040664819369,346.688017367941140,0.000000000000000,4845.0444336,4498
2685,86.692885037213571,27.997044664819370,346.688017367941140,0.000000000000000,4844.9238281,4498
2686,86.692885037213571,27.997044664819370,346.688017367941140,0.000000000000000,4844.9238281,4498
2687,86.692885037213571,27.997045664819371,344.127221950458250,0.000000000000000,4844.8935547,4501
2688,86.692885037213571,27.997045664819371,344.127221950458250,0.000000000000000,4844.8935547,4501
2689,86.692888037213578,27.997022664819369,343.273580360144540,0.000000000000000,4845.4062500,4502
2690,86.692888037213578,27.997022664819369,342.419916844099420,0.000000000000000,4845.4062500,4503
2691,86.692968037213575,27.997004664819372,342.419916844099420,0.000000000000000,4840.1723633,4498
2692,86.692943037213581,27.996971664819370,342.419916844099420,0.000000000000000,4842.5551758,4500
2693,86.692998037213570,27.996952664819371,342.419916844099420,0.000000000000000,4838.7436523,4496
2694,86.693013037213575,27.997009664819370,342.419916844099420,0.000000000000000,4837.3330078,4495
2695,86.693067037213581,27.997006664819370,342.419916844099420,0.000000000000000,4834.1542969,4492
2696,86.693067037213581,27.997006664819370,342.419916844099420,0.000000000000000,4834.1542969,4492
2697,86.693067037213581,27.997006664819370,342.419916844099420,0.000000000000000,4834.1542969,4492
2698,86.693104037213573,27.997010664819371,340.712544278997260,0.000000000000000,4832.4526367,4492
2699,86.693104037213573,27.997010664819371,340.712544278997260,0.000000000000000,4832.4526367,4492
2700,86.693175037213578,27.996988664819369,339.858814332840320,0.000000000000000,4829.4296875,4490
2701,86.693176037213576,27.996990664819371,339.858814332840320,0.000000000000000,4829.3867188,4490
2702,86.693198037213577,27.996991664819369,339.005061795930090,0.000000000000000,4828.8129883,4490
2703,86.693198037213577,27.996991664819369,339.005061795930090,0.000000000000000,4828.8129883,4490
2704,86.693242037213579,27.996989664819370,339.005061795930090,0.000000000000000,4828.6059570,4490
2705,86.693242037213579,27.996989664819370,339.005061795930090,0.000000000000000,4828.6059570,4490
2706,86.693242037213579,27.996989664819370,339.858814332840320,0.000000000000000,4828.6059570,4489
2707,86.693283037213575,27.996963664819368,339.858814332840320,0.000000000000000,4828.6518555,4489
2708,86.693283037213575,27.996963664819368,339.858814332840320,0.000000000000000,4828.6518555,4489
2709,86.693283037213575,27.996963664819368,342.419916844099420,0.000000000000000,4828.6518555,4486
2710,86.693323037213574,27.996938664819371,343.273580360144540,0.000000000000000,4829.0820313,4486
2711,86.693323037213574,27.996938664819371,343.273580360144540,0.000000000000000,4829.0820313,4486
2712,86.693366037213579,27.996942664819368,344.127221950458250,0.000000000000000,4830.2148438,4486
2713,86.693366037213579,27.996942664819368,344.127221950458250,0.000000000000000,4830.2148438,4486
2714,86.693414037213572,27.996916664819370,344.127221950458250,0.000000000000000,4829.1713867,4485
2715,86.693414037213572,27.996916664819370,344.127221950458250,0.000000000000000,4829.1713867,4485
2716,86.693454037213570,27.996892664819370,344.127221950458250,0.000000000000000,4829.8002930,4486
2717,86.693454037213570,27.996892664819370,344.127221950458250,0.000000000000000,4829.8002930,4486
2718,86.693495037213580,27.996866664819368,344.127221950458250,0.000000000000000,4831.4409180,4487
2719,86.693495037213580,27.996866664819368,344.127221950458250,0.000000000000000,4831.4409180,4487
2720,86.693495037213580,27.996866664819368,342.419916844099420,0.000000000000000,4831.4409180,4489
2721,86.693495037213580,27.996866664819368,341.566231406425740,0.000000000000000,4831.4409180,4490
2722,86.693529037213580,27.996860664819369,341.566231406425740,0.000000000000000,4831.9697266,4490
2723,86.693529037213580,27.996860664819369,341.566231406425740,0.000000000000000,4831.9697266,4490
2724,86.693566037213571,27.996865664819371,340.712544278997260,0.000000000000000,4831.7749023,4491
2725,86.693566037213571,27.996865664819371,340.712544278997260,0.000000000000000,4831.7749023,4491
2726,86.693611037213572,27.996872664819371,338.151286665678870,0.000000000000000,4832.1005859,4494
2727,86.693611037213572,27.996872664819371,336.443667598810010,0.000000000000000,4832.1005859,4496
2728,86.693642037213579,27.996867664819369,333.028149725954280,0.000000000000000,4833.5366211,4501
2729,86.693642037213579,27.996867664819369,332.174210933277320,0.000000000000000,4833.5366211,4501
2730,86.693692037213580,27.996871664819370,332.174210933277320,0.000000000000000,4836.3598633,4504
2731,86.693692037213580,27.996871664819370,332.174210933277320,0.000000000000000,4836.3598633,4504
2732,86.693741037213570,27.996878664819370,332.174210933277320,0.000000000000000,4839.2392578,4507
2733,86.693741037213570,27.996878664819370,332.174210933277320,0.000000000000000,4839.2392578,4507
2734,86.693795037213576,27.996869664819371,332.174210933277320,0.000000000000000,4840.0737305,4508
2735,86.693795037213576,27.996869664819371,332.174210933277320,0.000000000000000,4840.0737305,4508
2736,86.693842037213571,27.996857664819370,332.174210933277320,0.000000000000000,4839.4360352,4507
2737,86.693842037213571,27.996857664819370,332.174210933277320,0.000000000000000,4839.4360352,4507
2738,86.693903037213573,27.996853664819369,332.174210933277320,0.000000000000000,4838.8779297,4507
2739,86.693843037213583,27.996854664819370,332.174210933277320,0.000000000000000,4839.1635742,4507
2740,86.693748037213581,27.996870664819369,332.174210933277320,0.000000000000000,4839.2934570,4507
2741,86.693712037213572,27.996900664819371,333.882064682277360,0.000000000000000,4838.2124023,4504
2742,86.693971037213572,27.996810664819371,334.735955817392040,0.000000000000000,4836.1586914,4501
2743,86.693978037213569,27.996824664819371,334.735955817392040,0.000000000000000,4836.4082031,4502
2744,86.694035037213581,27.996822664819369,334.735955817392040,0.000000000000000,4835.5395508,4501
2745,86.694037037213576,27.996849664819369,334.735955817392040,0.000000000000000,4836.5405273,4502
2746,86.694020037213576,27.996813664819371,334.735955817392040,0.000000000000000,4835.5175781,4501
2747,86.694014037213577,27.996813664819371,334.735955817392040,0.000000000000000,4835.6147461,4501
2748,86.694096037213569,27.996789664819371,334.735955817392040,0.000000000000000,4832.8701172,4498
2749,86.694096037213569,27.996789664819371,334.735955817392040,0.000000000000000,4832.8701172,4498
2750,86.694096037213569,27.996789664819371,334.735955817392040,0.000000000000000,4832.8701172,4498
2751,86.694138037213577,27.996787664819369,335.589823396452860,0.000000000000000,4831.7602539,4496
2752,86.694138037213577,27.996787664819369,335.589823396452860,0.000000000000000,4831.7602539,4496
2753,86.694200037213577,27.996809664819370,335.589823396452860,0.000000000000000,4832.8437500,4497
2754,86.694221037213580,27.996832664819369,335.589823396452860,0.000000000000000,4834.4980469,4499
2755,86.694226037213582,27.996827664819371,335.589823396452860,0.000000000000000,4834.3500977,4499
2756,86.694226037213582,27.996827664819371,335.589823396452860,0.000000000000000,4834.3500977,4499
2757,86.694268037213575,27.996789664819371,335.589823396452860,0.000000000000000,4833.8789063,4498
2758,86.694268037213575,27.996789664819371,335.589823396452860,0.000000000000000,4833.8789063,4498
2759,86.694312037213578,27.996790664819368,335.589823396452860,0.000000000000000,4835.8222656,4500
2760,86.694312037213578,27.996790664819368,335.589823396452860,0.000000000000000,4835.8222656,4500
2761,86.694353037213574,27.996761664819370,335.589823396452860,0.000000000000000,4836.9833984,4501
2762,86.694353037213574,27.996761664819370,335.589823396452860,0.000000000000000,4836.9833984,4501
2763,86.694394037213570,27.996736664819370,335.589823396452860,0.000000000000000,4838.7368164,4503
2764,86.694394037213570,27.996736664819370,335.589823396452860,0.000000000000000,4838.7368164,4503
2765,86.694438037213573,27.996710664819371,335.589823396452860,0.000000000000000,4840.5595703,4505
2766,86.694438037213573,27.996710664819371,336.443667598810010,0.000000000000000,4840.5595703,4504
2767,86.694470037213577,27.996674664819370,337.297488685941120,0.000000000000000,4841.2407227,4504
2768,86.694470037213577,27.996674664819370,338.151286665678870,0.000000000000000,4841.2407227,4503
2769,86.694515037213577,27.996666664819369,338.151286665678870,0.000000000000000,4843.5615234,4505
2770,86.694515037213577,27.996666664819369,338.151286665678870,0.000000000000000,4843.5615234,4505
2771,86.694560037213577,27.996654664819371,339.005061795930090,0.000000000000000,4845.8750000,4507
2772,86.694560037213577,27.996654664819371,339.858814332840320,0.000000000000000,4845.8750000,4506
2773,86.694605037213577,27.996643664819370,339.858814332840320,0.000000000000000,4848.3120117,4508
2774,86.694605037213577,27.996643664819370,339.858814332840320,0.000000000000000,4848.3120117,4508
2775,86.694625037213569,27.996643664819370,339.858814332840320,0.000000000000000,4849.5288086,4510
2776,86.694625037213569,27.996643664819370,339.858814332840320,0.000000000000000,4849.5288086,4510
2777,86.694625037213569,27.996643664819370,339.858814332840320,0.000000000000000,4849.5288086,4510
2778,86.694679037213575,27.996618664819369,339.858814332840320,0.000000000000000,4851.3945313,4512
2779,86.694709037213570,27.996690664819369,339.858814332840320,0.000000000000000,4852.3320313,4512
2780,86.694781037213573,27.996702664819370,338.151286665678870,0.000000000000000,4851.6030273,4513
2781,86.694767037213580,27.996699664819371,336.443667598810010,0.000000000000000,4851.8642578,4515
2782,86.694743037213570,27.996652664819369,335.162882297783030,0.000000000000000,4851.6943359,4517
2783,86.694728037213579,27.996601664819369,333.882064682277360,0.000000000000000,4851.7285156,4518
2784,86.694751037213578,27.996602664819370,333.882064682277360,0.000000000000000,4851.0546875,4517
2785,86.694812037213580,27.996617664819372,333.882064682277360,0.000000000000000,4849.3466797,4515
2786,86.694850037213570,27.996699664819371,333.028149725954280,0.000000000000000,4850.8291016,4518
2787,86.694857037213580,27.996704664819369,333.028149725954280,0.000000000000000,4850.9169922,4518
2788,86.694896037213582,27.996617664819372,333.028149725954280,0.000000000000000,4849.9570313,4517
2789,86.694896037213582,27.996617664819372,333.028149725954280,0.000000000000000,4849.9570313,4517
2790,86.694925037213579,27.996575664819371,333.028149725954280,0.000000000000000,4850.2861328,4517
2791,86.694925037213579,27.996575664819371,334.735955817392040,0.000000000000000,4850.2861328,4516
2792,86.694987037213579,27.996560664819370,336.443667598810010,0.000000000000000,4848.6420898,4512
2793,86.694987037213579,27.996560664819370,337.297488685941120,0.000000000000000,4848.6420898,4511
2794,86.695021037213579,27.996552664819369,337.297488685941120,0.000000000000000,4847.4658203,4510
2795,86.695021037213579,27.996552664819369,337.297488685941120,0.000000000000000,4847.4658203,4510
2796,86.695050037213576,27.996552664819369,337.297488685941120,0.000000000000000,4846.8222656,4510
